101	173	1807.0
101	174	595.0
101	175	830.0
101	178	2650.0
101	180	36.0
101	181	24.0
101	182	3168.0
101	183	880.0
101	184	3158.0
101	185	2016.0
101	186	1380.0
101	187	176.0
101	188	741.0
101	189	597.0
101	190	1002.0
101	191	958.0
101	192	365.0
101	194	162.0
101	195	2250.0
101	196	699.0
101	199	754.0
101	200	1012.0
101	201	761.0
101	202	504.0
101	203	28.0
101	204	55.0
101	205	78.0
101	206	95.0
101	207	162.0
101	208	690.0
101	209	111.0
101	210	1656.0
101	211	84.0
101	212	12.0
101	213	256.0
101	214	59.0
101	215	224.0
101	216	14.0
101	217	648.0
101	218	10.0
101	219	55.0
101	220	44.0
101	222	360.0
101	225	356.0
101	229	570.0
101	230	34.0
101	231	47.0
101	232	364.0
101	233	6.0
101	234	47.0
101	235	78.0
101	236	86.0
101	237	90.0
101	238	44.0
101	24	5.0
101	240	200.0
101	241	228.0
101	242	40.0
101	245	352.0
101	246	263.0
101	248	105.0
101	249	294.0
101	250	114.0
101	251	326.0
101	252	10.0
101	253	13.0
101	35	119.0
101	37	238.0
101	39	40.0
101	41	38.0
101	43	84.0
101	46	90.0
101	52	354.0
101	54	66.0
101	62	218.0
101	68	195.0
101	85	55.0
101	86	60.0
101	88	3.0
101	89	176.0
101	93	96.0
101	96	72.0
105	103	108.0
105	108	596.0
105	109	400.0
105	112	12.0
105	113	1120.0
105	115	1020.0
105	118	12.0
105	121	87.0
105	125	1394.0
105	128	12.0
105	139	209.0
105	151	340.0
105	153	208.0
105	157	625.0
105	158	648.0
105	161	279.0
105	164	2386.0
105	165	25.0
105	166	1218.0
105	167	1578.0
105	168	1744.0
105	169	2281.0
105	170	5054.0
105	171	42.0
105	172	546.0
105	173	3848.0
105	174	1280.0
105	175	1830.0
105	178	5780.0
105	180	56.0
105	181	24.0
105	182	6946.0
105	183	2024.0
105	184	6937.0
105	185	4389.0
105	186	3032.0
105	187	382.0
105	188	1885.0
105	189	1341.0
105	190	2186.0
105	191	2122.0
105	192	800.0
105	194	252.0
105	195	4850.0
105	196	1559.0
105	199	1872.0
105	200	2224.0
105	201	1714.0
105	202	1110.0
105	203	44.0
105	204	111.0
105	205	192.0
105	206	205.0
105	207	162.0
105	208	1542.0
105	209	111.0
105	210	4209.0
105	211	252.0
105	212	36.0
105	213	500.0
105	214	135.0
105	215	474.0
105	216	14.0
105	217	1320.0
105	218	10.0
105	219	111.0
105	220	95.0
105	222	746.0
105	225	804.0
105	229	1230.0
105	230	62.0
105	231	104.0
105	232	750.0
105	233	6.0
105	234	104.0
105	235	104.0
105	236	150.0
105	237	199.0
105	238	95.0
105	24	12.0
105	240	400.0
105	241	488.0
105	242	85.0
105	245	649.0
105	246	509.0
105	248	210.0
105	249	576.0
105	250	244.0
105	251	657.0
105	252	10.0
105	253	13.0
105	35	465.0
105	37	546.0
105	39	114.0
105	41	108.0
105	43	360.0
105	46	268.0
105	52	1383.0
105	54	177.0
105	62	822.0
105	68	657.0
105	85	145.0
105	86	196.0
105	88	3.0
105	89	664.0
105	93	288.0
105	96	306.0
11	103	27.0
11	108	124.0
11	109	98.0
11	112	4.0
11	113	224.0
11	115	225.0
11	118	6.0
11	121	30.0
11	125	656.0
11	128	8.0
11	139	57.0
11	151	68.0
11	153	143.0
11	157	200.0
11	158	200.0
11	161	102.0
11	164	1025.0
11	165	25.0
11	166	510.0
11	167	668.0
11	168	748.0
11	169	982.0
11	170	2254.0
11	171	28.0
11	172	249.0
11	173	1755.0
11	174	570.0
11	175	796.0
11	178	2530.0
11	180	36.0
11	181	24.0
11	182	3054.0
11	183	858.0
11	184	3047.0
11	185	1939.0
11	186	1324.0
11	187	170.0
11	188	715.0
11	189	573.0
11	190	970.0
11	191	930.0
11	192	360.0
11	194	162.0
11	195	2150.0
11	196	677.0
11	199	728.0
11	200	980.0
11	201	738.0
11	202	486.0
11	203	28.0
11	204	55.0
11	205	78.0
11	206	94.0
11	207	162.0
11	208	666.0
11	209	111.0
11	210	1587.0
11	211	84.0
11	212	12.0
11	213	256.0
11	214	58.0
11	215	222.0
11	216	14.0
11	217	648.0
11	218	10.0
11	219	55.0
11	220	44.0
11	222	358.0
11	225	352.0
11	229	565.0
11	230	34.0
11	231	47.0
11	232	362.0
11	233	6.0
11	234	47.0
11	235	78.0
11	236	84.0
11	237	87.0
11	238	44.0
11	24	6.0
11	240	194.0
11	241	228.0
11	242	40.0
11	245	341.0
11	246	256.0
11	248	102.0
11	249	285.0
11	250	114.0
11	251	322.0
11	252	10.0
11	253	13.0
11	35	114.0
11	37	238.0
11	39	36.0
11	41	34.0
11	43	81.0
11	46	80.0
11	52	339.0
11	54	54.0
11	62	208.0
11	68	177.0
11	85	45.0
11	86	53.0
11	88	3.0
11	89	167.0
11	93	72.0
11	96	72.0
114	103	27.0
114	108	132.0
114	109	101.0
114	112	4.0
114	113	252.0
114	115	225.0
114	118	6.0
114	121	33.0
114	125	656.0
114	128	6.0
114	139	57.0
114	151	68.0
114	153	143.0
114	157	225.0
114	158	224.0
114	161	102.0
114	164	1019.0
114	165	25.0
114	166	504.0
114	167	668.0
114	168	736.0
114	169	975.0
114	170	2212.0
114	171	28.0
114	172	246.0
114	173	1716.0
114	174	560.0
114	175	784.0
114	178	2480.0
114	180	36.0
114	181	24.0
114	182	3020.0
114	183	836.0
114	184	3015.0
114	185	1897.0
114	186	1296.0
114	187	172.0
114	188	793.0
114	189	594.0
114	190	948.0
114	191	935.0
114	192	350.0
114	194	162.0
114	195	2100.0
114	196	691.0
114	199	806.0
114	200	972.0
114	201	754.0
114	202	492.0
114	203	28.0
114	204	53.0
114	205	76.0
114	206	95.0
114	207	162.0
114	208	672.0
114	209	111.0
114	210	1794.0
114	211	252.0
114	212	12.0
114	213	248.0
114	214	56.0
114	215	219.0
114	216	14.0
114	217	624.0
114	218	10.0
114	219	53.0
114	220	42.0
114	222	346.0
114	225	360.0
114	229	545.0
114	230	34.0
114	231	45.0
114	232	350.0
114	233	6.0
114	234	45.0
114	235	78.0
114	236	82.0
114	237	85.0
114	238	42.0
114	24	5.0
114	240	188.0
114	241	220.0
114	242	40.0
114	245	330.0
114	246	249.0
114	248	99.0
114	249	276.0
114	250	110.0
114	251	313.0
114	252	10.0
114	253	13.0
114	35	122.0
114	37	252.0
114	39	38.0
114	41	36.0
114	43	84.0
114	46	86.0
114	52	363.0
114	54	51.0
114	62	220.0
114	68	185.0
114	85	45.0
114	86	51.0
114	88	3.0
114	89	176.0
114	93	72.0
114	96	72.0
116	103	27.0
116	108	264.0
116	109	202.0
116	112	4.0
116	113	476.0
116	115	480.0
116	118	9.0
116	121	54.0
116	125	656.0
116	128	8.0
116	139	57.0
116	151	102.0
116	153	143.0
116	157	400.0
116	158	248.0
116	161	129.0
116	164	1168.0
116	165	25.0
116	166	582.0
116	167	754.0
116	168	848.0
116	169	1112.0
116	170	2534.0
116	171	28.0
116	172	300.0
116	173	1963.0
116	174	635.0
116	175	892.0
116	178	2870.0
116	180	36.0
116	181	24.0
116	182	3418.0
116	183	968.0
116	184	3407.0
116	185	2163.0
116	186	1500.0
116	187	184.0
116	188	767.0
116	189	609.0
116	190	1078.0
116	191	1032.0
116	192	405.0
116	194	162.0
116	195	2375.0
116	196	742.0
116	199	780.0
116	200	1076.0
116	201	806.0
116	202	528.0
116	203	28.0
116	204	60.0
116	205	86.0
116	206	101.0
116	207	162.0
116	208	714.0
116	209	111.0
116	210	1725.0
116	211	168.0
116	212	12.0
116	213	276.0
116	214	64.0
116	215	240.0
116	216	14.0
116	217	708.0
116	218	10.0
116	219	60.0
116	220	49.0
116	222	390.0
116	225	412.0
116	229	620.0
116	230	34.0
116	231	52.0
116	232	394.0
116	233	6.0
116	234	52.0
116	235	78.0
116	236	88.0
116	237	93.0
116	238	49.0
116	24	6.0
116	240	208.0
116	241	248.0
116	242	40.0
116	245	363.0
116	246	272.0
116	248	109.0
116	249	306.0
116	250	124.0
116	251	354.0
116	252	10.0
116	253	13.0
116	35	220.0
116	37	350.0
116	39	66.0
116	41	72.0
116	43	168.0
116	46	126.0
116	52	657.0
116	54	102.0
116	62	392.0
116	68	325.0
116	85	100.0
116	86	105.0
116	88	3.0
116	89	331.0
116	93	144.0
116	96	150.0
12	103	27.0
12	108	156.0
12	109	118.0
12	112	4.0
12	113	280.0
12	115	285.0
12	118	6.0
12	121	36.0
12	125	656.0
12	128	6.0
12	139	57.0
12	151	68.0
12	153	143.0
12	157	250.0
12	158	208.0
12	161	114.0
12	164	1065.0
12	165	25.0
12	166	534.0
12	167	694.0
12	168	780.0
12	169	1018.0
12	170	2338.0
12	171	28.0
12	172	261.0
12	173	1807.0
12	174	590.0
12	175	822.0
12	178	2630.0
12	180	36.0
12	181	24.0
12	182	3142.0
12	183	880.0
12	184	3131.0
12	185	1995.0
12	186	1372.0
12	187	170.0
12	188	715.0
12	189	573.0
12	190	994.0
12	191	946.0
12	192	370.0
12	194	162.0
12	195	2200.0
12	196	685.0
12	199	728.0
12	200	996.0
12	201	744.0
12	202	486.0
12	203	28.0
12	204	55.0
12	205	78.0
12	206	94.0
12	207	162.0
12	208	666.0
12	209	111.0
12	210	1587.0
12	211	84.0
12	212	12.0
12	213	256.0
12	214	58.0
12	215	222.0
12	216	14.0
12	217	648.0
12	218	10.0
12	219	55.0
12	220	44.0
12	222	358.0
12	225	360.0
12	229	565.0
12	230	34.0
12	231	47.0
12	232	362.0
12	233	6.0
12	234	47.0
12	235	78.0
12	236	84.0
12	237	87.0
12	238	44.0
12	24	5.0
12	240	194.0
12	241	228.0
12	242	40.0
12	245	341.0
12	246	256.0
12	248	102.0
12	249	285.0
12	250	114.0
12	251	324.0
12	252	10.0
12	253	13.0
12	35	137.0
12	37	266.0
12	39	42.0
12	41	42.0
12	43	96.0
12	46	90.0
12	52	408.0
12	54	60.0
12	62	248.0
12	68	208.0
12	85	55.0
12	86	63.0
12	88	3.0
12	89	200.0
12	93	84.0
12	96	90.0
122	103	81.0
122	108	296.0
122	109	184.0
122	112	8.0
122	113	518.0
122	115	495.0
122	118	6.0
122	121	51.0
122	125	1066.0
122	128	8.0
122	139	114.0
122	151	136.0
122	153	143.0
122	157	375.0
122	158	376.0
122	161	162.0
122	164	1432.0
122	165	25.0
122	166	708.0
122	167	947.0
122	168	1024.0
122	169	1366.0
122	170	3038.0
122	171	28.0
122	172	327.0
122	173	2288.0
122	174	775.0
122	175	1089.0
122	178	3440.0
122	180	36.0
122	181	24.0
122	182	4142.0
122	183	1177.0
122	184	4135.0
122	185	2590.0
122	186	1792.0
122	187	232.0
122	188	1209.0
122	189	822.0
122	190	1286.0
122	191	1276.0
122	192	470.0
122	194	162.0
122	195	2850.0
122	196	952.0
122	199	1222.0
122	200	1320.0
122	201	1040.0
122	202	672.0
122	203	28.0
122	204	66.0
122	205	108.0
122	206	127.0
122	207	162.0
122	208	912.0
122	209	111.0
122	210	2691.0
122	211	168.0
122	212	24.0
122	213	300.0
122	214	76.0
122	215	284.0
122	216	14.0
122	217	780.0
122	218	10.0
122	219	66.0
122	220	55.0
122	222	438.0
122	225	488.0
122	229	710.0
122	230	46.0
122	231	61.0
122	232	442.0
122	233	6.0
122	234	61.0
122	235	78.0
122	236	96.0
122	237	115.0
122	238	55.0
122	239	5.0
122	24	8.0
122	240	248.0
122	241	284.0
122	242	65.0
122	245	407.0
122	246	321.0
122	248	126.0
122	249	348.0
122	250	142.0
122	251	395.0
122	252	10.0
122	253	13.0
122	35	233.0
122	37	336.0
122	39	58.0
122	41	54.0
122	43	156.0
122	46	136.0
122	52	690.0
122	54	72.0
122	62	420.0
122	68	323.0
122	85	60.0
122	86	86.0
122	88	3.0
122	89	321.0
122	93	108.0
122	96	162.0
13	103	54.0
13	108	268.0
13	109	209.0
13	112	6.0
13	113	490.0
13	115	480.0
13	118	9.0
13	121	54.0
13	125	656.0
13	128	8.0
13	139	76.0
13	151	136.0
13	153	143.0
13	157	375.0
13	158	264.0
13	161	141.0
13	164	1207.0
13	165	25.0
13	166	606.0
13	167	784.0
13	168	880.0
13	169	1150.0
13	170	2604.0
13	171	28.0
13	172	300.0
13	173	2002.0
13	174	655.0
13	175	925.0
13	178	2970.0
13	180	36.0
13	181	24.0
13	182	3520.0
13	183	1001.0
13	184	3507.0
13	185	2233.0
13	186	1552.0
13	187	188.0
13	188	806.0
13	189	633.0
13	190	1108.0
13	191	1055.0
13	192	410.0
13	194	162.0
13	195	2450.0
13	196	761.0
13	199	806.0
13	200	1104.0
13	201	828.0
13	202	540.0
13	203	28.0
13	204	60.0
13	205	88.0
13	206	102.0
13	207	162.0
13	208	738.0
13	209	111.0
13	210	1794.0
13	211	84.0
13	212	12.0
13	213	276.0
13	214	66.0
13	215	243.0
13	216	14.0
13	217	708.0
13	218	10.0
13	219	60.0
13	220	49.0
13	222	394.0
13	225	412.0
13	229	630.0
13	230	34.0
13	231	52.0
13	232	398.0
13	233	6.0
13	234	52.0
13	235	78.0
13	236	90.0
13	237	96.0
13	238	49.0
13	24	7.0
13	240	212.0
13	241	248.0
13	242	40.0
13	245	374.0
13	246	277.0
13	248	111.0
13	249	312.0
13	250	124.0
13	251	356.0
13	252	10.0
13	253	13.0
13	29	1.0
13	35	226.0
13	37	336.0
13	39	74.0
13	41	70.0
13	43	174.0
13	46	134.0
13	52	669.0
13	54	111.0
13	62	400.0
13	68	338.0
13	85	100.0
13	86	110.0
13	88	3.0
13	89	336.0
13	93	168.0
13	96	150.0
14	103	54.0
14	108	312.0
14	109	239.0
14	112	8.0
14	113	560.0
14	115	555.0
14	118	9.0
14	121	57.0
14	125	738.0
14	128	8.0
14	139	76.0
14	151	136.0
14	153	143.0
14	157	400.0
14	158	304.0
14	161	168.0
14	164	1340.0
14	165	25.0
14	166	678.0
14	167	876.0
14	168	980.0
14	169	1276.0
14	170	2884.0
14	171	28.0
14	172	324.0
14	173	2171.0
14	174	725.0
14	175	1024.0
14	178	3300.0
14	180	36.0
14	181	24.0
14	182	3864.0
14	183	1111.0
14	184	3846.0
14	185	2450.0
14	186	1724.0
14	187	204.0
14	188	910.0
14	189	696.0
14	190	1206.0
14	191	1146.0
14	192	445.0
14	194	162.0
14	195	2650.0
14	196	831.0
14	199	910.0
14	200	1200.0
14	201	903.0
14	202	588.0
14	203	28.0
14	204	62.0
14	205	94.0
14	206	108.0
14	207	162.0
14	208	804.0
14	209	111.0
14	210	2070.0
14	211	84.0
14	212	12.0
14	213	284.0
14	214	71.0
14	215	256.0
14	216	14.0
14	217	732.0
14	218	10.0
14	219	62.0
14	220	51.0
14	222	412.0
14	225	440.0
14	229	665.0
14	230	36.0
14	231	54.0
14	232	416.0
14	233	6.0
14	234	54.0
14	235	78.0
14	236	94.0
14	237	103.0
14	238	51.0
14	24	8.0
14	240	226.0
14	241	256.0
14	242	45.0
14	245	396.0
14	246	294.0
14	248	117.0
14	249	330.0
14	250	128.0
14	251	371.0
14	252	10.0
14	253	13.0
14	35	259.0
14	37	350.0
14	39	80.0
14	41	78.0
14	43	198.0
14	46	158.0
14	52	768.0
14	54	141.0
14	62	462.0
14	68	399.0
14	85	115.0
14	86	132.0
14	88	3.0
14	89	384.0
14	93	204.0
14	96	171.0
144	103	27.0
144	108	200.0
144	109	147.0
144	112	6.0
144	113	364.0
144	115	360.0
144	118	9.0
144	121	42.0
144	125	902.0
144	128	8.0
144	139	95.0
144	151	136.0
144	153	182.0
144	157	275.0
144	158	288.0
144	161	141.0
144	164	1376.0
144	165	25.0
144	166	690.0
144	167	903.0
144	168	1004.0
144	169	1318.0
144	170	3024.0
144	171	35.0
144	172	321.0
144	173	2327.0
144	174	760.0
144	175	1066.0
144	178	3390.0
144	180	44.0
144	181	24.0
144	182	4084.0
144	183	1144.0
144	184	4073.0
144	185	2583.0
144	186	1768.0
144	187	226.0
144	188	1001.0
144	189	780.0
144	190	1294.0
144	191	1245.0
144	192	475.0
144	194	198.0
144	195	2875.0
144	196	910.0
144	199	1014.0
144	200	1316.0
144	201	995.0
144	202	648.0
144	203	34.0
144	204	71.0
144	205	108.0
144	206	124.0
144	207	162.0
144	208	900.0
144	209	111.0
144	210	2208.0
144	211	84.0
144	212	20.0
144	213	324.0
144	214	77.0
144	215	289.0
144	216	14.0
144	217	828.0
144	218	10.0
144	219	71.0
144	220	57.0
144	222	460.0
144	225	464.0
144	229	735.0
144	230	44.0
144	231	62.0
144	232	464.0
144	233	6.0
144	234	62.0
144	235	104.0
144	236	108.0
144	237	118.0
144	238	57.0
144	24	7.0
144	240	254.0
144	241	300.0
144	242	55.0
144	245	440.0
144	246	333.0
144	248	134.0
144	249	369.0
144	250	150.0
144	251	419.0
144	252	10.0
144	253	13.0
144	35	174.0
144	37	308.0
144	39	52.0
144	41	48.0
144	43	123.0
144	46	116.0
144	52	519.0
144	54	72.0
144	62	316.0
144	68	262.0
144	85	65.0
144	86	76.0
144	88	3.0
144	89	251.0
144	93	108.0
144	96	114.0
145	103	27.0
145	108	180.0
145	109	138.0
145	112	6.0
145	113	336.0
145	115	315.0
145	118	9.0
145	121	39.0
145	125	1066.0
145	128	8.0
145	139	114.0
145	151	170.0
145	153	221.0
145	157	250.0
145	158	336.0
145	161	177.0
145	164	1669.0
145	165	25.0
145	166	858.0
145	167	1107.0
145	168	1236.0
145	169	1600.0
145	170	3682.0
145	171	49.0
145	172	375.0
145	173	2821.0
145	174	930.0
145	175	1294.0
145	178	4120.0
145	180	56.0
145	181	24.0
145	182	4950.0
145	183	1375.0
145	184	4931.0
145	185	3129.0
145	186	2148.0
145	187	272.0
145	188	1209.0
145	189	951.0
145	190	1566.0
145	191	1500.0
145	192	575.0
145	194	252.0
145	195	3475.0
145	196	1099.0
145	199	1222.0
145	200	1596.0
145	201	1202.0
145	202	774.0
145	203	42.0
145	204	83.0
145	205	130.0
145	206	148.0
145	207	162.0
145	208	1098.0
145	209	111.0
145	210	2691.0
145	211	84.0
145	212	24.0
145	213	384.0
145	214	91.0
145	215	343.0
145	216	14.0
145	217	972.0
145	218	10.0
145	219	83.0
145	220	66.0
145	222	542.0
145	225	544.0
145	229	865.0
145	230	54.0
145	231	72.0
145	232	546.0
145	233	6.0
145	234	72.0
145	235	130.0
145	236	126.0
145	237	143.0
145	238	66.0
145	24	7.0
145	240	298.0
145	241	356.0
145	242	65.0
145	245	506.0
145	246	391.0
145	248	159.0
145	249	432.0
145	250	178.0
145	251	490.0
145	252	10.0
145	253	13.0
145	35	169.0
145	37	336.0
145	39	50.0
145	41	46.0
145	43	117.0
145	46	128.0
145	52	504.0
145	54	72.0
145	62	310.0
145	68	265.0
145	85	65.0
145	86	73.0
145	88	3.0
145	89	243.0
145	93	108.0
145	96	105.0
148	103	54.0
148	108	132.0
148	109	112.0
148	112	4.0
148	113	238.0
148	115	240.0
148	118	6.0
148	121	36.0
148	125	1148.0
148	128	6.0
148	139	114.0
148	151	68.0
148	153	195.0
148	157	250.0
148	158	336.0
148	161	156.0
148	164	1562.0
148	165	25.0
148	166	792.0
148	167	1036.0
148	168	1148.0
148	169	1498.0
148	170	3416.0
148	171	35.0
148	172	354.0
148	173	2613.0
148	174	870.0
148	175	1208.0
148	178	3800.0
148	180	52.0
148	181	24.0
148	182	4624.0
148	183	1287.0
148	184	4613.0
148	185	2919.0
148	186	1980.0
148	187	258.0
148	188	1235.0
148	189	921.0
148	190	1460.0
148	191	1423.0
148	192	535.0
148	194	234.0
148	195	3250.0
148	196	1054.0
148	199	1248.0
148	200	1504.0
148	201	1153.0
148	202	744.0
148	203	42.0
148	204	76.0
148	205	122.0
148	206	142.0
148	207	162.0
148	208	1044.0
148	209	111.0
148	210	2760.0
148	211	84.0
148	212	24.0
148	213	356.0
148	214	85.0
148	215	325.0
148	216	14.0
148	217	900.0
148	218	10.0
148	219	76.0
148	220	61.0
148	222	504.0
148	225	516.0
148	229	805.0
148	230	54.0
148	231	67.0
148	232	508.0
148	233	6.0
148	234	67.0
148	235	91.0
148	236	110.0
148	237	135.0
148	238	61.0
148	24	5.0
148	240	276.0
148	241	332.0
148	242	70.0
148	245	440.0
148	246	361.0
148	248	146.0
148	249	399.0
148	250	166.0
148	251	449.0
148	252	10.0
148	253	13.0
148	35	144.0
148	37	322.0
148	39	44.0
148	41	44.0
148	43	90.0
148	46	124.0
148	52	426.0
148	54	66.0
148	62	266.0
148	68	237.0
148	85	60.0
148	86	62.0
148	88	3.0
148	89	206.0
148	93	96.0
148	96	81.0
150	103	108.0
150	108	404.0
150	109	284.0
150	112	12.0
150	113	742.0
150	115	690.0
150	118	12.0
150	121	72.0
150	125	1640.0
150	128	14.0
150	139	209.0
150	151	170.0
150	153	234.0
150	157	525.0
150	158	592.0
150	161	270.0
150	164	2458.0
150	165	25.0
150	166	1260.0
150	167	1633.0
150	168	1812.0
150	169	2353.0
150	170	5320.0
150	171	49.0
150	172	552.0
150	173	4004.0
150	174	1350.0
150	175	1888.0
150	178	5970.0
150	180	64.0
150	181	24.0
150	182	7180.0
150	183	2057.0
150	184	7159.0
150	185	4536.0
150	186	3120.0
150	187	392.0
150	188	1924.0
150	189	1395.0
150	190	2260.0
150	191	2186.0
150	192	840.0
150	194	288.0
150	195	5000.0
150	196	1612.0
150	199	1924.0
150	200	2308.0
150	201	1763.0
150	202	1134.0
150	203	50.0
150	204	112.0
150	205	192.0
150	206	211.0
150	207	162.0
150	208	1596.0
150	209	111.0
150	210	4278.0
150	211	252.0
150	212	40.0
150	213	512.0
150	214	133.0
150	215	482.0
150	216	14.0
150	217	1332.0
150	218	10.0
150	219	112.0
150	220	94.0
150	222	750.0
150	225	800.0
150	229	1225.0
150	230	72.0
150	231	104.0
150	232	754.0
150	233	6.0
150	234	104.0
150	235	117.0
150	236	154.0
150	237	207.0
150	238	94.0
150	24	13.0
150	240	412.0
150	241	504.0
150	242	100.0
150	245	649.0
150	246	528.0
150	248	218.0
150	249	588.0
150	250	252.0
150	251	669.0
150	252	10.0
150	253	13.0
150	35	346.0
150	37	518.0
150	39	94.0
150	41	86.0
150	43	240.0
150	46	228.0
150	52	1023.0
150	54	138.0
150	62	620.0
150	68	510.0
150	85	115.0
150	86	144.0
150	88	9.0
150	89	486.0
150	93	216.0
150	96	213.0
152	103	81.0
152	108	396.0
152	109	269.0
152	112	10.0
152	113	700.0
152	115	705.0
152	118	9.0
152	121	66.0
152	125	902.0
152	128	8.0
152	139	114.0
152	151	170.0
152	153	169.0
152	157	475.0
152	158	376.0
152	161	207.0
152	164	1690.0
152	165	25.0
152	166	858.0
152	167	1105.0
152	168	1244.0
152	169	1612.0
152	170	3668.0
152	171	35.0
152	172	405.0
152	173	2769.0
152	174	920.0
152	175	1295.0
152	178	4180.0
152	180	44.0
152	181	24.0
152	182	4898.0
152	183	1408.0
152	184	4874.0
152	185	3115.0
152	186	2180.0
152	187	256.0
152	188	1118.0
152	189	867.0
152	190	1540.0
152	191	1448.0
152	192	575.0
152	194	198.0
152	195	3400.0
152	196	1044.0
152	199	1118.0
152	200	1528.0
152	201	1133.0
152	202	738.0
152	203	34.0
152	204	79.0
152	205	122.0
152	206	137.0
152	207	162.0
152	208	1014.0
152	209	111.0
152	210	2484.0
152	211	84.0
152	212	20.0
152	213	360.0
152	214	90.0
152	215	324.0
152	216	14.0
152	217	936.0
152	218	10.0
152	219	79.0
152	220	66.0
152	222	522.0
152	225	548.0
152	229	845.0
152	230	44.0
152	231	71.0
152	232	526.0
152	233	6.0
152	234	71.0
152	235	91.0
152	236	114.0
152	237	133.0
152	238	66.0
152	24	9.0
152	240	284.0
152	241	336.0
152	242	55.0
152	245	484.0
152	246	366.0
152	248	149.0
152	249	414.0
152	250	168.0
152	251	470.0
152	252	10.0
152	253	13.0
152	35	308.0
152	37	420.0
152	39	84.0
152	41	80.0
152	43	228.0
152	46	168.0
152	52	912.0
152	54	120.0
152	62	556.0
152	68	439.0
152	85	105.0
152	86	135.0
152	88	6.0
152	89	441.0
152	93	192.0
